text,label,preprocessed_text
"I've seen a lot of crap in my day, but goodness, Hot Rod takes the cake. I saw a free screening in NY the other night. I can only hope they show the funny version to the paying customers. The big laughs were sparse, the plot was uninteresting, and the characters were one dimensional at best. One highlight is a hilarious dancing scene with Adam Samberg. It was priceless and was the only scene I truly had a hearty laugh at. Other than that, I can only recollect randomness and dead air. SNL & Samberg fans may be disappointed. I know I was expecting more from it. But it short, I definitely would not recommend attending a free screening or paying to watch this film.",0,ive seen a lot of crap in my day  but goodness  hot rod takes the cake  i saw a free screening in ny the other night  i can only hope they show the funny version to the paying customers  the big laughs were sparse  the plot was uninteresting  and the characters were one dimensional at best  one highlight is a hilarious dancing scene with adam samberg  it was priceless and was the only scene i truly had a hearty laugh at  other than that  i can only recollect randomness and dead air  snl   samberg fans may be disappointed  i know i was expecting more from it  but it short  i definitely would not recommend attending a free screening or paying to watch this film 
"Ah, Channel 5 of local Mexican t.v. Everyday, at 2:00 a.m. they air Horror movies from the 70's to early 2000's. It was ""Return To Cabin By The Lake"" the movie that aired yesterday. I regret for watching it.<br /><br />The original ""Cabin By The Lake"" was a regularly popular low budgeter and it was good accepted. The problem is that this sequel is horrible, not even unintentionally funny and tries to imitate the original. Ugh. The plot is really stupid in all the sense of the word.<br /><br />The movie at some points looks like a soap-opera because of it's absurd dialogs, cinematography, and direction.<br /><br />My advice is : avoid this one at all costs. It's a movie that it shouldn't be watched by anyone. Not even for lovers of mediocre film-making.<br /><br />You have been warned.",0,ah  channel 5 of local mexican t v  everyday  at 2 00 a m  they air horror movies from the 70s to early 2000s  it was  return to cabin by the lake  the movie that aired yesterday  i regret for watching it  the original  cabin by the lake  was a regularly popular low budgeter and it was good accepted  the problem is that this sequel is horrible  not even unintentionally funny and tries to imitate the original  ugh  the plot is really stupid in all the sense of the word  the movie at some points looks like a soap opera because of its absurd dialogs  cinematography  and direction  my advice is   avoid this one at all costs  its a movie that it shouldnt be watched by anyone  not even for lovers of mediocre film making  you have been warned 
"I watched this movie when Joe Bob Briggs hosted Monstervision on TNT. Even he couldn't make this movie enjoyable. The only reason I watched it until the end is because I teach video production and I wanted to make sure my students never made anything this bad ... but it took all my intestinal fortitude to sit through it though. It's like watching your great grandmother flirting with a 15 year old boy ... excruciatingly painful.<br /><br />If you took the actual film, dipped it in paint thinner, then watched it, it would be more entertaining. Seriously.<br /><br />If you see this movie in the bargin bin at S-Mart, back away from it as if it were a rattlesnake.",0,i watched this movie when joe bob briggs hosted monstervision on tnt  even he couldnt make this movie enjoyable  the only reason i watched it until the end is because i teach video production and i wanted to make sure my students never made anything this bad     but it took all my intestinal fortitude to sit through it though  its like watching your great grandmother flirting with a 15 year old boy     excruciatingly painful  if you took the actual film  dipped it in paint thinner  then watched it  it would be more entertaining  seriously  if you see this movie in the bargin bin at s mart  back away from it as if it were a rattlesnake 
"The snobs and pseudo experts consider it ""a far cry from De Sica's best"" The ones suffering from a serious lack of innocence will find a problem connecting to this masterpiece. De Sica spoke in a very direct way. His Italianness doesn't have the convoluted self examination of modern Italian filmmakers, or the bitter self parody of Pietro Germi, the pungent bittersweetness of Mario Monicelli, the solemnity of Visconti or the cold observation of Antonioni. De Sica told us the stories like a father sitting at the edge of his children's bed before they went to sleep. There is no attempt to intellectualize. Miracolo A Milano and in a lesser degree Il Giudizio Universale are realistic fairy tales, or what today we call magic realism. The film is a gem from beginning to end and Toto is the sort of character that you accept with an open heart but that, naturally, requires for you to have a heart. Cinema in its purest form. Magnificent.",1,the snobs and pseudo experts consider it  a far cry from de sicas best  the ones suffering from a serious lack of innocence will find a problem connecting to this masterpiece  de sica spoke in a very direct way  his italianness doesnt have the convoluted self examination of modern italian filmmakers  or the bitter self parody of pietro germi  the pungent bittersweetness of mario monicelli  the solemnity of visconti or the cold observation of antonioni  de sica told us the stories like a father sitting at the edge of his childrens bed before they went to sleep  there is no attempt to intellectualize  miracolo a milano and in a lesser degree il giudizio universale are realistic fairy tales  or what today we call magic realism  the film is a gem from beginning to end and toto is the sort of character that you accept with an open heart but that  naturally  requires for you to have a heart  cinema in its purest form  magnificent 
"I was young film student in 1979 when the Union of the Soviet Filmmakers came to Sofia Bulgaria and premiered Konchalovsky's ""Siberiade""; Tarkosvky's ""Stalker"" and Danelia'a ""Autumn marathon"". I was stunned by the cosmopolitan dimension of the art form. Then and only then, I saw ""Siberiade"" 4 and 1/2 hours epic and was speechless. Way better then Bertolucci's ""1900"". By far!<br /><br />Hope Andron will somehow get to the negative and make ""director's restored version full lenght "" someday! On DVD of course! Also I fiercely fought in defense of this Cinema against most of my colleagues who were equating Soviet film with bad taste! Time is on my side.",1,i was young film student in 1979 when the union of the soviet filmmakers came to sofia bulgaria and premiered konchalovskys  siberiade   tarkosvkys  stalker  and daneliaa  autumn marathon   i was stunned by the cosmopolitan dimension of the art form  then and only then  i saw  siberiade  4 and 1 2 hours epic and was speechless  way better then bertoluccis  1900   by far  hope andron will somehow get to the negative and make  directors restored version full lenght   someday  on dvd of course  also i fiercely fought in defense of this cinema against most of my colleagues who were equating soviet film with bad taste  time is on my side 
"I rented this back in the 80's and honestly can't remember anything specific about the movie - only that it is THE worst movie I have ever seen. This isn't one of those ""it was so bad, it was funny"". This isn't one of those ""it was so gory, it leaves you with a bad feeling"" movies. It wasn't even one of those ""what the heck was that?"" movies. I can't recall the performance of the actors, but it was poorly shot, the story was disjointed, and it had no definable style. When it was over, I was angry that I had wasted the time.<br /><br />I've seen plenty of movies I didn't understand because of unfamiliar cultures, styles and/or story-telling, but it was clear that those movies had some of those properties. The incubus has none.<br /><br />I actually contemplated NOT making a comment on this ""piece"" for fear that someone may watch it out of curiosity, but I am compelled to warn anyone who appreciates film to skip this movie.",0,i rented this back in the 80s and honestly cant remember anything specific about the movie   only that it is the worst movie i have ever seen  this isnt one of those  it was so bad  it was funny   this isnt one of those  it was so gory  it leaves you with a bad feeling  movies  it wasnt even one of those  what the heck was that   movies  i cant recall the performance of the actors  but it was poorly shot  the story was disjointed  and it had no definable style  when it was over  i was angry that i had wasted the time  ive seen plenty of movies i didnt understand because of unfamiliar cultures  styles and or story telling  but it was clear that those movies had some of those properties  the incubus has none  i actually contemplated not making a comment on this  piece  for fear that someone may watch it out of curiosity  but i am compelled to warn anyone who appreciates film to skip this movie 
"This is the final episode we deserved. At the end of the last season, things were left in a 'life goes on' mood, which was hardly the wrap-up that this realistic series deserved. While not a happy show, this series was always one that made you think (a rare thing on television), and this is no exception. 'Is death justified by reasoning?' 'Are morals reflective of society, or is society shaped by the morals that are selected by the few in power?' 'What is a just death, and can it exist?' All of these questions, and more, are posed by the writers of this show every week, and this is their final thesis. Fine acting, great writing, wonderful camera-work, brilliant editing, clean direction. If you have seen the series and you missed this when it first ran, then get a hold on a copy somehow. If you never watched the series when it ran, then this will stand up on its own, but it may be heavy going trying to keep up with who all the characters are and what they are alluding to in their varied pasts. For those of us who were avid viewers of the series in the last two seasons, this is very satisfying viewing.",1,this is the final episode we deserved  at the end of the last season  things were left in a life goes on mood  which was hardly the wrap up that this realistic series deserved  while not a happy show  this series was always one that made you think  a rare thing on television   and this is no exception  is death justified by reasoning  are morals reflective of society  or is society shaped by the morals that are selected by the few in power  what is a just death  and can it exist  all of these questions  and more  are posed by the writers of this show every week  and this is their final thesis  fine acting  great writing  wonderful camera work  brilliant editing  clean direction  if you have seen the series and you missed this when it first ran  then get a hold on a copy somehow  if you never watched the series when it ran  then this will stand up on its own  but it may be heavy going trying to keep up with who all the characters are and what they are alluding to in their varied pasts  for those of us who were avid viewers of the series in the last two seasons  this is very satisfying viewing 
This is the first non-zombie subgenre review ive done but this movie is worth doing a review for. Dinocroc is a good movie in general but unfortunately it is still an obvious b-movie. The Dinocroc itself looked great but i thought the movie itself needed a little bit more weight as in action and violence because whenever the croc is shown or is in a fight scene not very much goes on except the croc is shown and the croc either kills or runs off in a repeated process. Jane Longenecker was hot which is a plus and the acting was better than average and the most surprising thing is that the croc looked fleshy instead of like a cartoon coughs* curse of the komodo*coughs. I enjoyed this movie enough to be glad that there is going to be a sequel which is more than what i can say about some movies in general. Overall 3/6 stars and worth a watch.,0,this is the first non zombie subgenre review ive done but this movie is worth doing a review for  dinocroc is a good movie in general but unfortunately it is still an obvious b movie  the dinocroc itself looked great but i thought the movie itself needed a little bit more weight as in action and violence because whenever the croc is shown or is in a fight scene not very much goes on except the croc is shown and the croc either kills or runs off in a repeated process  jane longenecker was hot which is a plus and the acting was better than average and the most surprising thing is that the croc looked fleshy instead of like a cartoon coughs  curse of the komodo coughs  i enjoyed this movie enough to be glad that there is going to be a sequel which is more than what i can say about some movies in general  overall 3 6 stars and worth a watch 
"I personally liked this movie and am alarmed at the rating's some people have given it. It is a movie based on a comic book and it is animated, now if you don't like comic books or animation then of course you won't like this movie so why did you watch and bother to rate it is beyond me. Though, if you are a fan of Interesting, strong characters and heroic(sexy) women kicking butt and saving the world(hell) you will love this movie. I thought the story really pulled me in and it was a very cool movie. Quite anime-esque or more like some of the American movies following this new trend of adult animation. Like Titan A.E. meet's the live action version of Punisher. In the end I highly recommend this movie the comic buff and super hero fan or anyone with an open enough mind looking for a fun movie.",1,i personally liked this movie and am alarmed at the ratings some people have given it  it is a movie based on a comic book and it is animated  now if you dont like comic books or animation then of course you wont like this movie so why did you watch and bother to rate it is beyond me  though  if you are a fan of interesting  strong characters and heroic sexy  women kicking butt and saving the world hell  you will love this movie  i thought the story really pulled me in and it was a very cool movie  quite anime esque or more like some of the american movies following this new trend of adult animation  like titan a e  meets the live action version of punisher  in the end i highly recommend this movie the comic buff and super hero fan or anyone with an open enough mind looking for a fun movie 
"I was interested in the topic, and only fans of Drew Barrymore's dancing on David Letterman's desk will find anything remotely interesting in it. OK, she shows some breast (or maybe a body double does). The plot is slashed to bits and the acting is horrible. Neither lead has any material to work with, as the direction of the film leads nowhere. Don't waste your time. See Donnie Darko instead if you want a creepy Drew Barrymore film, and if you want to see another, skip this and see Darko again.<br /><br />The treatment of the Doppelganger legend is absolutely criminal as well. Refer to Charles Williams' novel ""Descent Into Hell"" for something worth considering instead. This is just an excuse to make a B film to go straight to video and suck some life out of people at Blockbuster.<br /><br />What makes any of these people think the acting here was praiseworthy? Give me a break.",0,i was interested in the topic  and only fans of drew barrymores dancing on david lettermans desk will find anything remotely interesting in it  ok  she shows some breast  or maybe a body double does   the plot is slashed to bits and the acting is horrible  neither lead has any material to work with  as the direction of the film leads nowhere  dont waste your time  see donnie darko instead if you want a creepy drew barrymore film  and if you want to see another  skip this and see darko again  the treatment of the doppelganger legend is absolutely criminal as well  refer to charles williams novel  descent into hell  for something worth considering instead  this is just an excuse to make a b film to go straight to video and suck some life out of people at blockbuster  what makes any of these people think the acting here was praiseworthy  give me a break 
"Extremely dull drama starring a very young Roddy McDowall, who trains a wild horse, the Flicka of the title, and is the only reason for watching the movie in the first place. Coated in blaring, overbearing music and weighed down by schmaltzy dialogue, this is one of those interminable films that bores you to the point of a gnawing headache. The naffly-titled sequel, 'Thunderhead, Son of Flicka', in which McDowall trains the next generation of nag, is marginally better than the original but the pace remains slow and the score continues to pummel you into submission, although there are at least one or two scenes that don't induce a coma.",0,extremely dull drama starring a very young roddy mcdowall  who trains a wild horse  the flicka of the title  and is the only reason for watching the movie in the first place  coated in blaring  overbearing music and weighed down by schmaltzy dialogue  this is one of those interminable films that bores you to the point of a gnawing headache  the naffly titled sequel  thunderhead  son of flicka  in which mcdowall trains the next generation of nag  is marginally better than the original but the pace remains slow and the score continues to pummel you into submission  although there are at least one or two scenes that dont induce a coma 
"SWEET SIXTEEN (1983) **/***** 86 minutes Director Jim Sotos Cast Bo Hopkins, Susan Strasberg, Aleisa Shirley, Patrick Macnee, Dana Kimmell<br /><br />Fifteen year old bad girl Melissa is new in a desert town and it isn't long before folks around her start dying off. The detective has to put together the clues with the help of his Nancy Drew good girl daughter played by Friday the 13th alumni Dana Kimmell. The local Native Americans are prime suspects since they seem to upset the prejudiced townsfolk. These events all lead up to the revealing of the killer at Melissa's sixteenth birthday party.<br /><br />This below average slasher isn't too memorable. It has a made for TV feel, without much score besides the title character's own corny theme song which plays a couple times throughout. Lines like ""the killer will turn us into coleslaw."" Fit into standard eighties slasher screenplays. Marci calls Melissa a bad name then somehow immediately they develop a friendship. Apparently Marci sees how hard it is to fit in because Melissa knows how to wear make-up. This movie would be hard-pressed to be made today with the main character being fifteen and the director inserting multiple gratuitous close-ups of her. The social commentary on Indians wasn't developed enough to be taken seriously. I am too surprised at the fairly high rating this movie gets. Both Sweet Sixteen and Ed Hunt's Bloody Birthday had the potential to capitalize on that time honored tradition of the birthday party to create an intense sequence of carnage but I feel failed to deliver. But on the bright side releasing obscure movies like this on DVD gives hope that others will follow.",0,sweet sixteen  1983           86 minutes director jim sotos cast bo hopkins  susan strasberg  aleisa shirley  patrick macnee  dana kimmell fifteen year old bad girl melissa is new in a desert town and it isnt long before folks around her start dying off  the detective has to put together the clues with the help of his nancy drew good girl daughter played by friday the 13th alumni dana kimmell  the local native americans are prime suspects since they seem to upset the prejudiced townsfolk  these events all lead up to the revealing of the killer at melissas sixteenth birthday party  this below average slasher isnt too memorable  it has a made for tv feel  without much score besides the title characters own corny theme song which plays a couple times throughout  lines like  the killer will turn us into coleslaw   fit into standard eighties slasher screenplays  marci calls melissa a bad name then somehow immediately they develop a friendship  apparently marci sees how hard it is to fit in because melissa knows how to wear make up  this movie would be hard pressed to be made today with the main character being fifteen and the director inserting multiple gratuitous close ups of her  the social commentary on indians wasnt developed enough to be taken seriously  i am too surprised at the fairly high rating this movie gets  both sweet sixteen and ed hunts bloody birthday had the potential to capitalize on that time honored tradition of the birthday party to create an intense sequence of carnage but i feel failed to deliver  but on the bright side releasing obscure movies like this on dvd gives hope that others will follow 
"I love special effects and witnessing new technologies that make science fiction seem real. The special effects of this movie are very good. I have seen most of this movie, since it's been airing on HBO for the past couple of months. I must admit, I MAY have missed a few scenes, but I'm usually drawn into movies, and have seen some scenes more than once. But every time I see some of ""Hollow Man,"" I feel depressed, almost like a ""film noir."" I'm not sure why; perhaps it's that I don't want Kevin Bacon to be evil, and there's disappointment in that. But I think it's witnessing just HOW relentlessly evil he becomes. Regardless, I can recommend this movie for excitement (although some parts move slowly), but I do NOT recommend for youngsters under the age of 14 (perhaps 12, if they are mature).",0,i love special effects and witnessing new technologies that make science fiction seem real  the special effects of this movie are very good  i have seen most of this movie  since its been airing on hbo for the past couple of months  i must admit  i may have missed a few scenes  but im usually drawn into movies  and have seen some scenes more than once  but every time i see some of  hollow man   i feel depressed  almost like a  film noir   im not sure why  perhaps its that i dont want kevin bacon to be evil  and theres disappointment in that  but i think its witnessing just how relentlessly evil he becomes  regardless  i can recommend this movie for excitement  although some parts move slowly   but i do not recommend for youngsters under the age of 14  perhaps 12  if they are mature  
"I never attended the midnight showing of a movie before ""Dick Tracy"" came out.<br /><br />I still have the ""t-shirt ticket"" I had to wear to get admitted to the showing around here somewhere and, like that shirt, ""Dick Tracy"" has stuck with me ever since.<br /><br />If you've seen the movie, the sharp visuals, bright primary colors and strong characters have no doubt been etched into your brain. It's a wonder to behold.<br /><br />As director/star/co-writer/producer, Beatty knows what works in a film and shows it here, taking a familiar American icon and re-creating him for a whole new era. Still set in the '30s, ""Tracy"" has a kind of timeless quality like all good films do. I've lost track of how many times I've watched ""Tracy"" and I still catch something new every time I do.<br /><br />The others are all top notch, starting with Pacino's Big Boy Caprice (a reminder that he can do comedy with the best of them), even Madonna's Breathless Mahoney is a relevation in that under the right environment, she can act (GASP!). <br /><br />But there's still such themes touched on as the necessity of family, keeping true to one's self, good versus evil, even Machiavellian themes are explored. Odd for a comic strip film, but hey, it works.<br /><br />All in all, ""Dick Tracy"" is a classic unto itself. Compared with other films of this decade, it makes a strong statement. It's a good, strong film that doesn't depend on blood, violence, profanity or nudity to make its point. <br /><br />There's a lesson to be learned here.<br /><br />Ten stars. Great Scott!",1,i never attended the midnight showing of a movie before  dick tracy  came out  i still have the  t shirt ticket  i had to wear to get admitted to the showing around here somewhere and  like that shirt   dick tracy  has stuck with me ever since  if youve seen the movie  the sharp visuals  bright primary colors and strong characters have no doubt been etched into your brain  its a wonder to behold  as director star co writer producer  beatty knows what works in a film and shows it here  taking a familiar american icon and re creating him for a whole new era  still set in the 30s   tracy  has a kind of timeless quality like all good films do  ive lost track of how many times ive watched  tracy  and i still catch something new every time i do  the others are all top notch  starting with pacinos big boy caprice  a reminder that he can do comedy with the best of them   even madonnas breathless mahoney is a relevation in that under the right environment  she can act  gasp     but theres still such themes touched on as the necessity of family  keeping true to ones self  good versus evil  even machiavellian themes are explored  odd for a comic strip film  but hey  it works  all in all   dick tracy  is a classic unto itself  compared with other films of this decade  it makes a strong statement  its a good  strong film that doesnt depend on blood  violence  profanity or nudity to make its point   theres a lesson to be learned here  ten stars  great scott 
"This film opened to poor showings in the first few weeks. Then Meena Kumari died and it just brought the crowds rolling in. Songs on All India Radio, especially Inhi LogoN ne were played so often that I was sick of them at the time, despite recognising their beauty! <br /><br />Yes, it did take all those years to make. This was because the marriage was a very unhappy one and Kamal Amrohi also had difficulty finding the money to make the film; looking at the sumptous sets and costumes, not surprising!! Not only does Meena Kumari age and fall ill but listen carefully to Lata's voice. Inhi logoN ne has her 50's younger voice while songs that were re-recorded like Chalo dildar chalo show clear development. I only wish someone would find the Ghulam Mohammad songs that weren't included in the film, because of changing fashions that called for fewer though slightly songs and publish them. Lata in a recent interview (2007) rated Ghulam Mohammad as one of the best composers she had ever worked with, apart from Madan Mohan (a great personal friend). Notice also that you hardly see the actors at all in the Chalo dildar songs, very unusual. There is only a brief shot of Raj Kumar from the middle distance and you only see the back of the supposed Meena Kumari. Kamal Amrohi made a virtue out of necessity and focused on the stars and moon. Any other film, this song would have had close-ups of both of them.<br /><br />As for this being the finest film ever, I would beg to differ. It means you have missed a lot of Indian cinema, in no particular order, films like Barsaat (old), Devdas (older versions), Bandini, Do Bigha Zameen, Garam Hava, Dastak, Guddi, Aan, Pyasa, Kagaz ke Phool, Sahib Bibi aur Ghulam, Kabuliwallah, Abhimaan, Guide, Sujatha, Bombay ka Babu, Daag, Parineeta (old), Umrao Jaan, etc. etc. And if you valued music more than story the list would simply grow with beautiful scores from Barsat Ki Raat to Naya Daur, Teesri Manzil, Mahal, Aag, Jugnu, Anand, Mera Naam Joker: the list is really endless!<br /><br />So enjoy Pakeezah but don't miss out on any of the above...",1,this film opened to poor showings in the first few weeks  then meena kumari died and it just brought the crowds rolling in  songs on all india radio  especially inhi logon ne were played so often that i was sick of them at the time  despite recognising their beauty   yes  it did take all those years to make  this was because the marriage was a very unhappy one and kamal amrohi also had difficulty finding the money to make the film  looking at the sumptous sets and costumes  not surprising   not only does meena kumari age and fall ill but listen carefully to latas voice  inhi logon ne has her 50s younger voice while songs that were re recorded like chalo dildar chalo show clear development  i only wish someone would find the ghulam mohammad songs that werent included in the film  because of changing fashions that called for fewer though slightly songs and publish them  lata in a recent interview  2007  rated ghulam mohammad as one of the best composers she had ever worked with  apart from madan mohan  a great personal friend   notice also that you hardly see the actors at all in the chalo dildar songs  very unusual  there is only a brief shot of raj kumar from the middle distance and you only see the back of the supposed meena kumari  kamal amrohi made a virtue out of necessity and focused on the stars and moon  any other film  this song would have had close ups of both of them  as for this being the finest film ever  i would beg to differ  it means you have missed a lot of indian cinema  in no particular order  films like barsaat  old   devdas  older versions   bandini  do bigha zameen  garam hava  dastak  guddi  aan  pyasa  kagaz ke phool  sahib bibi aur ghulam  kabuliwallah  abhimaan  guide  sujatha  bombay ka babu  daag  parineeta  old   umrao jaan  etc  etc  and if you valued music more than story the list would simply grow with beautiful scores from barsat ki raat to naya daur  teesri manzil  mahal  aag  jugnu  anand  mera naam joker  the list is really endless  so enjoy pakeezah but dont miss out on any of the above   
"This film is like a 1950-version of Ettore Scola's Brutti sporchi e cattivi. Less sex and less realism, but a tale with great humanism and warmth. I wouldn't call this a neo-realistic picture. It's very sentimental and more like a fairy tale, and should probably be classed as a comedy, although it deals with serious matters (a little like Chaplin or 1930-comedy). Typical Italian though, very emotional, and hard to resist except for a stone cold person. The sentimentalism is a letdown, although this picture was not meant to be a realistic drama. It's not a masterpiece like Umberto D or The Bicycle Thief. But it is a lovable and hilarious comedy, with good music.<br /><br />7/10",1,this film is like a 1950 version of ettore scolas brutti sporchi e cattivi  less sex and less realism  but a tale with great humanism and warmth  i wouldnt call this a neo realistic picture  its very sentimental and more like a fairy tale  and should probably be classed as a comedy  although it deals with serious matters  a little like chaplin or 1930 comedy   typical italian though  very emotional  and hard to resist except for a stone cold person  the sentimentalism is a letdown  although this picture was not meant to be a realistic drama  its not a masterpiece like umberto d or the bicycle thief  but it is a lovable and hilarious comedy  with good music  7 10
"I read the novel 'Jane Eyre' for the first time back in 1986. It was round that time that I saw the BBC-version with Timothy Dalton and Zelah Clarke. It was an excellent version and very much like the book. Years later, I laid eyes on this version and was horrified. William Hurt is totally miscast as Mr Rochester. Mr Rochester is a passionate character, where as William Hurt portrays him as a block of ice. The same goes for Charlotte Gainsborough. It was like watching two zombies together. This is story about love and passion, but I couldn't see it in this version. No, back to the BBC-version. A wonderful time is guaranteed.",0,i read the novel jane eyre for the first time back in 1986  it was round that time that i saw the bbc version with timothy dalton and zelah clarke  it was an excellent version and very much like the book  years later  i laid eyes on this version and was horrified  william hurt is totally miscast as mr rochester  mr rochester is a passionate character  where as william hurt portrays him as a block of ice  the same goes for charlotte gainsborough  it was like watching two zombies together  this is story about love and passion  but i couldnt see it in this version  no  back to the bbc version  a wonderful time is guaranteed 
"Now days, most people don't watch classic movies, such as this. Most of friends only watch movies from the '90s to present. Thats kinda stingy. <br /><br />Most old movies like this are masterpieces, unique in their own way. Only because, back when these movies were being thought of and made, thats when ideas were fresh. Now people strain just to think of new ideas. <br /><br />Anyway, to the movie. For true fans of classic horror. This is for you. The movie is based with a investigator from Scotland Yard investigating the disappearance of an movie actor, and stumbles on to three other strange occurrences with past residents of the same house. <br /><br />I won't say anymore, for I will ruin the movie more than I already have. But it is a terrific movie for as old as it is. And would never mind watching it again!",1,now days  most people dont watch classic movies  such as this  most of friends only watch movies from the 90s to present  thats kinda stingy   most old movies like this are masterpieces  unique in their own way  only because  back when these movies were being thought of and made  thats when ideas were fresh  now people strain just to think of new ideas   anyway  to the movie  for true fans of classic horror  this is for you  the movie is based with a investigator from scotland yard investigating the disappearance of an movie actor  and stumbles on to three other strange occurrences with past residents of the same house   i wont say anymore  for i will ruin the movie more than i already have  but it is a terrific movie for as old as it is  and would never mind watching it again 
"There is only one thing essential to thorough appreciation of The Indian Runner. Unzip your trousers. Peek inside. Is there evidence of a Y chromosome? Okay, you'll do.<br /><br />This film has all the male requisites: blood, guns, car chases, fond women, death, multiple tattoos, cigarettes, liquor, violence, pyrotechnics -- what have I left out? -- oh, yeah, blowtorches.<br /><br />As a woman, I seriously hope Sean Penn regards this as a `when I was a child...' kind of effort. Since he both wrote and directed the thing, he's nearly solely responsible. An uneven cast (Viggo Mortensen as usual demonstrating brilliantly how the job's supposed to be done) tries to save Penn. Too late. The lines and action are there. Even devoted, skilled acting can't change those.<br /><br />I found this movie puerile and silly, as well as predictable. The dialogue staggers along -- Sandy Dennis has my respect for trying to breathe life into a woodenly maternal monologue without motherly authenticity. Then she dies. After a bit, so does the protagonists' father, played by Charles Bronson. Their absence is hardly noticeable.<br /><br />At intervals, the pyrotechnics, etc., noted above appear to liven things up and scare the audience into thinking something significant is occurring.<br /><br />If you're male and under 25, you may adore this film. Plan to return to it at 35. Think you'll still like it?<br /><br />I don't think so.",0,there is only one thing essential to thorough appreciation of the indian runner  unzip your trousers  peek inside  is there evidence of a y chromosome  okay  youll do  this film has all the male requisites  blood  guns  car chases  fond women  death  multiple tattoos  cigarettes  liquor  violence  pyrotechnics    what have i left out     oh  yeah  blowtorches  as a woman  i seriously hope sean penn regards this as a  when i was a child    kind of effort  since he both wrote and directed the thing  hes nearly solely responsible  an uneven cast  viggo mortensen as usual demonstrating brilliantly how the jobs supposed to be done  tries to save penn  too late  the lines and action are there  even devoted  skilled acting cant change those  i found this movie puerile and silly  as well as predictable  the dialogue staggers along    sandy dennis has my respect for trying to breathe life into a woodenly maternal monologue without motherly authenticity  then she dies  after a bit  so does the protagonists father  played by charles bronson  their absence is hardly noticeable  at intervals  the pyrotechnics  etc   noted above appear to liven things up and scare the audience into thinking something significant is occurring  if youre male and under 25  you may adore this film  plan to return to it at 35  think youll still like it  i dont think so 
